"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Indicateur","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 10:00","2023","02","01","10:00","","-12,8","","-17,2","","69","","0,0","","","","0","","","","102,02","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 11:00","2023","02","01","11:00","","-11,0","","-17,1","","61","","0,0","","14","","5","","","","101,94","","","","-14","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 12:00","2023","02","01","12:00","","-10,4","","-14,6","","72","","0,0","","16","","5","","","","101,88","","","","-13","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 13:00","2023","02","01","13:00","","-9,5","","-13,2","","75","","0,0","","24","","11","","","","101,85","","","","-15","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 14:00","2023","02","01","14:00","","-8,9","","-13,5","","69","","0,0","","24","","9","","","","101,77","","","","-14","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 15:00","2023","02","01","15:00","","-8,1","","-13,4","","66","","0,0","","21","","12","","","","101,72","","","","-14","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 16:00","2023","02","01","16:00","","-8,5","","-13,4","","67","","0,0","","19","","10","","","","101,70","","","","-13","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 17:00","2023","02","01","17:00","","-8,6","","-13,0","","70","","0,0","","19","","10","","","","101,72","","","","-14","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 18:00","2023","02","01","18:00","","-8,0","","-12,4","","71","","0,0","","17","","8","","","","101,75","","","","-12","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 19:00","2023","02","01","19:00","","-6,5","","-12,1","","64","","0,0","","23","","10","","","","101,73","","","","-11","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 20:00","2023","02","01","20:00","","-6,4","","-12,6","","61","","0,0","","23","","15","","","","101,71","","","","-12","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 21:00","2023","02","01","21:00","","-6,5","","-11,8","","66","","0,0","","22","","12","","","","101,68","","","","-12","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 22:00","2023","02","01","22:00","","-5,9","","-11,1","","67","","0,0","","22","","15","","","","101,68","","","","-12","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-01 23:00","2023","02","01","23:00","","-6,4","","-11,0","","69","","0,0","","22","","16","","","","101,68","","","","-13","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 00:00","2023","02","02","00:00","","-6,3","","-10,8","","70","","0,0","","21","","14","","","","101,63","","","","-12","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 01:00","2023","02","02","01:00","","-6,1","","-10,6","","70","","0,0","","22","","12","","","","101,56","","","","-11","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 02:00","2023","02","02","02:00","","-5,4","","-10,5","","67","","0,0","","21","","15","","","","101,50","","","","-11","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 03:00","2023","02","02","03:00","","-5,4","","-10,1","","69","","0,0","","21","","15","","","","101,44","","","","-11","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 04:00","2023","02","02","04:00","","-5,9","","-7,4","","89","","0,0","","22","","13","","","","101,39","","","","-11","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 05:00","2023","02","02","05:00","","-5,5","","-6,8","","90","","0,0","","23","","14","","","","101,36","","","","-11","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 06:00","2023","02","02","06:00","","-5,1","","-7,0","","86","","0,0","","23","","15","","","","101,33","","","","-11","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 07:00","2023","02","02","07:00","","-4,7","","-7,4","","82","","0,0","","24","","11","","","","101,31","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 08:00","2023","02","02","08:00","","-4,3","","-7,8","","77","","0,0","","23","","15","","","","101,30","","","","-10","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 09:00","2023","02","02","09:00","","-3,9","","-7,7","","74","","0,0","","24","","14","","","","101,25","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 10:00","2023","02","02","10:00","","-3,5","","-6,7","","78","","0,0","","22","","11","","","","101,14","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 11:00","2023","02","02","11:00","","-3,3","","-5,9","","82","","0,0","","20","","15","","","","100,98","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 12:00","2023","02","02","12:00","","-2,3","","-6,3","","74","","0,0","","20","","25","","","","100,79","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 13:00","2023","02","02","13:00","","-1,8","","-7,1","","67","","0,0","","21","","28","","","","100,58","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 14:00","2023","02","02","14:00","","-1,9","","-8,9","","58","","0,0","","21","","31","","","","100,35","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 15:00","2023","02","02","15:00","","-1,5","","-8,8","","57","","0,0","","20","","22","","","","100,21","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 16:00","2023","02","02","16:00","","-1,5","","-8,3","","60","","0,0","","19","","20","","","","100,05","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 17:00","2023","02","02","17:00","","-0,7","","-8,1","","57","","0,0","","21","","29","","","","99,96","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 18:00","2023","02","02","18:00","","-1,2","","-6,7","","66","","0,0","","22","","32","","","","99,91","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 19:00","2023","02","02","19:00","","-1,3","","-6,1","","70","","0,0","","22","","31","","","","99,79","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 20:00","2023","02","02","20:00","","-1,5","","-4,1","","82","","0,0","","22","","31","","","","99,68","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 21:00","2023","02","02","21:00","","-1,4","","-3,3","","87","","0,0","","21","","30","","","","99,58","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 22:00","2023","02","02","22:00","","-5,2","","-8,4","","78","","0,0","","31","","36","","","","99,78","","","","-14","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-02 23:00","2023","02","02","23:00","","-8,2","","-14,0","","63","","0,0","","29","","34","","","","99,97","","","","-18","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 00:00","2023","02","03","00:00","","-11,3","","-17,4","","61","","0,0","","29","","33","","","","100,26","","","","-22","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 01:00","2023","02","03","01:00","","-14,7","","-21,7","","55","","0,0","","30","","36","","","","100,51","","","","-27","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 02:00","2023","02","03","02:00","","-16,4","","-23,6","","54","","0,0","","30","","19","","","","100,72","","","","-26","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 03:00","2023","02","03","03:00","","-17,5","","-25,1","","52","","0,3","","30","","27","","","","100,85","","","","-29","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 04:00","2023","02","03","04:00","","-18,5","","-25,8","","53","","0,0","","30","","20","","","","100,97","","","","-29","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 05:00","2023","02","03","05:00","","-20,1","","-28,0","","49","","0,0","","31","","22","","","","101,08","","","","-31","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 06:00","2023","02","03","06:00","","-22,0","","-30,1","","48","","0,0","","30","","34","","","","101,21","","","","-36","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 07:00","2023","02","03","07:00","","-23,5","","-31,3","","49","","0,0","","30","","29","","","","101,33","","","","-37","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 08:00","2023","02","03","08:00","","-24,9","","-32,4","","50","","0,2","","30","","32","","","","101,48","","","","-39","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 09:00","2023","02","03","09:00","","-25,8","","-33,3","","50","","0,0","","29","","31","","","","101,58","","","","-40","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 10:00","2023","02","03","10:00","","-26,5","","-34,1","","49","","0,2","","29","","32","","","","101,69","","","","-41","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 11:00","2023","02","03","11:00","","-26,3","","-34,0","","48","","0,0","","29","","28","","","","101,75","","","","-40","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 12:00","2023","02","03","12:00","","-26,4","","-34,5","","46","","0,0","","28","","31","","","","101,76","","","","-41","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 13:00","2023","02","03","13:00","","-26,1","","-34,3","","46","","0,0","","29","","30","","","","101,76","","","","-41","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 14:00","2023","02","03","14:00","","-25,9","","-33,9","","47","","0,0","","28","","31","","","","101,82","","","","-40","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 15:00","2023","02","03","15:00","","-26,2","","-34,4","","46","","0,0","","28","","32","","","","101,91","","","","-41","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 16:00","2023","02","03","16:00","","-26,3","","-35,0","","44","","0,0","","28","","31","","","","102,02","","","","-41","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 17:00","2023","02","03","17:00","","-26,0","","-34,4","","45","","0,0","","29","","29","","","","102,15","","","","-40","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 18:00","2023","02","03","18:00","","-26,1","","-34,1","","47","","0,0","","30","","28","","","","102,26","","","","-40","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 19:00","2023","02","03","19:00","","-26,1","","-34,3","","46","","0,0","","29","","28","","","","102,36","","","","-40","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 20:00","2023","02","03","20:00","","-26,2","","-33,6","","50","","0,0","","29","","24","","","","102,43","","","","-39","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 21:00","2023","02","03","21:00","","-26,2","","-33,8","","49","","0,0","","28","","28","","","","102,47","","","","-40","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 22:00","2023","02","03","22:00","","-26,9","","-35,2","","45","","0,0","","28","","33","","","","102,55","","","","-42","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-03 23:00","2023","02","03","23:00","","-27,3","","-35,5","","46","","0,0","","28","","25","","","","102,61","","","","-41","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 00:00","2023","02","04","00:00","","-27,3","","-35,5","","46","","0,0","","28","","28","","","","102,68","","","","-42","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 01:00","2023","02","04","01:00","","-27,6","","-34,4","","52","","0,0","","26","","22","","","","102,74","","","","-41","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 02:00","2023","02","04","02:00","","-27,9","","-34,4","","54","","0,0","","26","","19","","","","102,86","","","","-40","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 03:00","2023","02","04","03:00","","-28,1","","-34,7","","54","","0,0","","26","","18","","","","102,94","","","","-40","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 04:00","2023","02","04","04:00","","-28,5","","-35,0","","53","","0,0","","26","","22","","","","102,95","","","","-42","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 05:00","2023","02","04","05:00","","-28,9","","-35,3","","54","","0,0","","25","","19","","","","103,03","","","","-41","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 06:00","2023","02","04","06:00","","-28,9","","-35,0","","56","","0,0","","25","","20","","","","103,08","","","","-42","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 07:00","2023","02","04","07:00","","-28,8","","-34,9","","56","","0,0","","25","","22","","","","103,11","","","","-42","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 08:00","2023","02","04","08:00","","-28,4","","-34,8","","55","","0,0","","26","","15","","","","103,18","","","","-39","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 09:00","2023","02","04","09:00","","-27,3","","-34,2","","52","","0,2","","26","","18","","","","103,17","","","","-39","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 10:00","2023","02","04","10:00","","-25,9","","-33,5","","49","","0,0","","26","","20","","","","103,17","","","","-38","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 11:00","2023","02","04","11:00","","-24,6","","-33,3","","45","","0,0","","25","","19","","","","103,11","","","","-36","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 12:00","2023","02","04","12:00","","-23,7","","-32,5","","44","","0,0","","26","","17","","","","103,01","","","","-34","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 13:00","2023","02","04","13:00","","-22,8","","-32,4","","41","","0,0","","24","","16","","","","102,88","","","","-33","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 14:00","2023","02","04","14:00","","-21,9","","-29,1","","52","","0,0","","23","","14","","","","102,78","","","","-31","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 15:00","2023","02","04","15:00","","-20,8","","-29,5","","46","","0,0","","26","","11","","","","102,71","","","","-29","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 16:00","2023","02","04","16:00","","-20,3","","-28,5","","48","","0,0","","21","","7","","","","102,63","","","","-26","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 17:00","2023","02","04","17:00","","-19,8","","-27,9","","49","","0,0","","14","","7","","","","102,55","","","","-25","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 18:00","2023","02","04","18:00","","-19,4","","-26,9","","52","","0,0","","10","","9","","","","102,42","","","","-26","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 19:00","2023","02","04","19:00","","-18,3","","-23,6","","63","","0,0","","9","","5","","","","102,33","","","","-22","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 20:00","2023","02","04","20:00","","-16,8","","-21,5","","67","","0,0","","7","","7","","","","102,20","","","","-22","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 21:00","2023","02","04","21:00","","-15,5","","-20,5","","65","","0,0","","11","","11","","","","102,09","","","","-22","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 22:00","2023","02","04","22:00","","-14,5","","-20,4","","61","","0,0","","13","","13","","","","102,02","","","","-22","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-04 23:00","2023","02","04","23:00","","-14,2","","-20,4","","59","","0,0","","12","","9","","","","101,93","","","","-20","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 00:00","2023","02","05","00:00","","-17,2","","-21,2","","71","","0,0","","1","","11","","","","101,80","","","","-24","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 01:00","2023","02","05","01:00","","-17,8","","-20,9","","76","","0,0","","1","","13","","","","101,67","","","","-26","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 02:00","2023","02","05","02:00","","-17,8","","-20,8","","77","","0,0","","2","","16","","","","101,58","","","","-27","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 03:00","2023","02","05","03:00","","-17,8","","-20,6","","79","","0,0","","1","","17","","","","101,50","","","","-27","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 04:00","2023","02","05","04:00","","-17,9","","-20,5","","80","","0,0","","1","","17","","","","101,44","","","","-27","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 05:00","2023","02","05","05:00","","-17,7","","-20,4","","79","","0,0","","1","","20","","","","101,35","","","","-28","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 06:00","2023","02","05","06:00","","-17,1","","-19,7","","80","","0,0","","1","","15","","","","101,29","","","","-26","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 07:00","2023","02","05","07:00","","-17,0","","-19,5","","81","","0,0","","1","","17","","","","101,23","","","","-26","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 08:00","2023","02","05","08:00","","-16,1","","-18,6","","81","","0,0","","1","","14","","","","101,20","","","","-24","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 09:00","2023","02","05","09:00","","-15,5","","-17,9","","82","","0,0","","1","","13","","","","101,15","","","","-23","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 10:00","2023","02","05","10:00","","-14,4","","-16,8","","82","","0,0","","1","","13","","","","101,07","","","","-22","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 11:00","2023","02","05","11:00","","-13,0","","-15,7","","80","","0,0","","1","","12","","","","100,99","","","","-20","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 12:00","2023","02","05","12:00","","-12,3","","-15,1","","79","","0,0","","1","","16","","","","100,89","","","","-20","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 13:00","2023","02","05","13:00","","-11,6","","-14,3","","80","","0,0","","1","","18","","","","100,78","","","","-19","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 14:00","2023","02","05","14:00","","-10,7","","-14,0","","77","","0,0","","2","","17","","","","100,70","","","","-18","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 15:00","2023","02","05","15:00","","-10,2","","-13,4","","78","","0,0","","1","","16","","","","100,68","","","","-17","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 16:00","2023","02","05","16:00","","-9,8","","-12,8","","79","","0,0","","1","","16","","","","100,66","","","","-17","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 17:00","2023","02","05","17:00","","-9,8","","-12,5","","81","","0,0","","1","","17","","","","100,71","","","","-17","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 18:00","2023","02","05","18:00","","-9,5","","-12,2","","80","","0,0","","2","","16","","","","100,77","","","","-16","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 19:00","2023","02","05","19:00","","-9,0","","-10,7","","88","","0,0","","2","","9","","","","100,79","","","","-14","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 20:00","2023","02","05","20:00","","-8,6","","-10,3","","88","","0,2","","1","","9","","","","100,81","","","","-13","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 21:00","2023","02","05","21:00","","-8,3","","-9,9","","88","","0,5","","1","","8","","","","100,82","","","","-12","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 22:00","2023","02","05","22:00","","-8,2","","-10,0","","87","","0,0","","36","","7","","","","100,83","","","","-12","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-05 23:00","2023","02","05","23:00","","-8,1","","-9,9","","87","","0,2","","36","","8","","","","100,83","","","","-12","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-02-06 00:00","2023","02","06","00:00","","-7,6","","-9,5","","87","","0,0","","1","","4","","","","100,85","","","","-10","","ND"
