"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Indicateur","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 05:00","2023","12","03","05:00","","-1,4","","-3,8","","84","","0,0","","4","","19","","","","101,40","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 06:00","2023","12","03","06:00","","-1,5","","-3,7","","85","","0,0","","4","","18","","","","101,39","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 07:00","2023","12","03","07:00","","-1,5","","-3,8","","85","","0,0","","4","","21","","","","101,36","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 08:00","2023","12","03","08:00","","-1,2","","-3,2","","86","","0,0","","4","","20","","","","101,29","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 09:00","2023","12","03","09:00","","-1,3","","-2,9","","89","","0,0","","3","","21","","","","101,22","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 10:00","2023","12","03","10:00","","-0,9","","-2,4","","90","","0,0","","3","","19","","","","101,16","","","","-6","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 11:00","2023","12","03","11:00","","-0,6","","-1,9","","91","","0,0","","3","","17","","","","101,02","","","","-6","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 12:00","2023","12","03","12:00","","-0,9","","-1,7","","94","","0,3","","3","","20","","","","100,88","","","","-6","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 13:00","2023","12","03","13:00","","-0,1","","-1,1","","93","","0,5","","4","","20","","","","100,74","","","","-5","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 14:00","2023","12","03","14:00","","0,0","","-1,0","","93","","0,7","","4","","21","","","","100,67","","","","-5","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 15:00","2023","12","03","15:00","","-0,1","","-0,9","","94","","0,8","","4","","22","","","","100,60","","","","-6","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 16:00","2023","12","03","16:00","","-0,2","","-0,8","","96","","0,5","","4","","22","","","","100,53","","","","-6","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 17:00","2023","12","03","17:00","","-0,1","","-0,8","","95","","0,2","","4","","21","","","","100,45","","","","-6","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 18:00","2023","12","03","18:00","","-0,4","","-1,0","","95","","0,3","","4","","19","","","","100,36","","","","-6","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 19:00","2023","12","03","19:00","","-0,5","","-1,0","","96","","0,4","","4","","18","","","","100,28","","","","-6","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 20:00","2023","12","03","20:00","","-0,5","","-0,9","","97","","0,7","","4","","17","","","","100,21","","","","-5","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 21:00","2023","12","03","21:00","","-0,4","","-0,8","","97","","0,5","","3","","19","","","","100,16","","","","-6","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 22:00","2023","12","03","22:00","","-0,7","","-1,0","","98","","1,2","","4","","19","","","","100,07","","","","-6","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-03 23:00","2023","12","03","23:00","","-1,0","","-1,3","","97","","1,0","","4","","23","","","","100,04","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 00:00","2023","12","04","00:00","","-1,4","","-1,7","","98","","1,4","","4","","16","","","","99,99","","","","-6","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 01:00","2023","12","04","01:00","","-1,5","","-1,8","","98","","1,2","","4","","21","","","","99,89","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 02:00","2023","12","04","02:00","","-1,5","","-1,9","","98","","1,3","","4","","20","","","","99,84","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 03:00","2023","12","04","03:00","","-1,3","","-1,7","","97","","0,6","","4","","18","","","","99,79","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 04:00","2023","12","04","04:00","","-1,1","","-1,4","","98","","0,6","","3","","19","","","","99,77","","","","-6","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 05:00","2023","12","04","05:00","","-1,6","","-2,0","","97","","0,2","","3","","18","","","","99,78","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 06:00","2023","12","04","06:00","","-1,9","","-2,4","","96","","0,3","","4","","22","","","","99,81","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 07:00","2023","12","04","07:00","","-1,8","","-2,3","","96","","0,0","","3","","20","","","","99,89","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 08:00","2023","12","04","08:00","","-2,1","","-2,6","","97","","0,6","","1","","19","","","","99,96","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 09:00","2023","12","04","09:00","","-2,3","","-2,9","","96","","0,3","","2","","24","","","","100,03","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 10:00","2023","12","04","10:00","","-2,4","","-3,1","","95","","0,2","","2","","20","","","","100,14","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 11:00","2023","12","04","11:00","","-2,7","","-3,4","","94","","0,2","","1","","16","","","","100,19","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 12:00","2023","12","04","12:00","","-2,7","","-3,5","","94","","0,3","","1","","15","","","","100,21","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 13:00","2023","12","04","13:00","","-2,4","","-3,4","","93","","0,2","","36","","12","","","","100,27","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 14:00","2023","12","04","14:00","","-2,4","","-3,6","","91","","0,0","","1","","19","","","","100,27","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 15:00","2023","12","04","15:00","","-2,5","","-3,8","","91","","0,0","","1","","21","","","","100,37","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 16:00","2023","12","04","16:00","","-2,5","","-3,8","","91","","1,7","","1","","18","","","","100,48","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 17:00","2023","12","04","17:00","","-2,6","","-4,2","","89","","0,0","","2","","19","","","","100,57","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 18:00","2023","12","04","18:00","","-3,3","","-4,2","","93","","0,0","","36","","13","","","","100,63","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 19:00","2023","12","04","19:00","","-3,3","","-4,3","","93","","0,2","","2","","21","","","","100,69","","","","-10","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 20:00","2023","12","04","20:00","","-3,3","","-4,2","","93","","0,2","","2","","14","","","","100,76","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 21:00","2023","12","04","21:00","","-3,4","","-4,5","","92","","0,0","","1","","14","","","","100,82","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 22:00","2023","12","04","22:00","","-3,5","","-4,7","","92","","0,0","","1","","17","","","","100,86","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-04 23:00","2023","12","04","23:00","","-3,6","","-4,9","","91","","0,2","","1","","18","","","","100,92","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 00:00","2023","12","05","00:00","","-3,8","","-5,1","","90","","0,0","","2","","17","","","","100,97","","","","-10","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 01:00","2023","12","05","01:00","","-3,8","","-5,3","","89","","0,0","","1","","15","","","","101,02","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 02:00","2023","12","05","02:00","","-4,1","","-5,8","","88","","0,0","","2","","17","","","","101,12","","","","-10","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 03:00","2023","12","05","03:00","","-4,1","","-6,2","","85","","0,0","","2","","13","","","","101,17","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 04:00","2023","12","05","04:00","","-4,2","","-6,7","","83","","0,2","","3","","12","","","","101,23","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 05:00","2023","12","05","05:00","","-4,6","","-6,9","","83","","0,0","","3","","10","","","","101,31","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 06:00","2023","12","05","06:00","","-4,7","","-7,3","","82","","0,0","","4","","10","","","","101,33","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 07:00","2023","12","05","07:00","","-4,8","","-7,8","","80","","0,0","","4","","12","","","","101,36","","","","-10","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 08:00","2023","12","05","08:00","","-4,6","","-7,5","","80","","0,0","","4","","8","","","","101,42","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 09:00","2023","12","05","09:00","","-4,6","","-7,2","","82","","0,0","","4","","10","","","","101,46","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 10:00","2023","12","05","10:00","","-4,9","","-7,9","","80","","0,0","","4","","12","","","","101,52","","","","-10","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 11:00","2023","12","05","11:00","","-4,8","","-7,9","","79","","0,0","","6","","7","","","","101,52","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 12:00","2023","12","05","12:00","","-5,0","","-8,2","","78","","0,2","","9","","4","","","","101,49","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 13:00","2023","12","05","13:00","","-5,0","","-8,0","","79","","0,0","","5","","9","","","","101,48","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 14:00","2023","12","05","14:00","","-5,0","","-8,0","","80","","0,0","","7","","5","","","","101,50","","","","-7","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 15:00","2023","12","05","15:00","","-5,1","","-7,8","","81","","0,0","","9","","7","","","","101,52","","","","-8","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 16:00","2023","12","05","16:00","","-5,1","","-7,8","","81","","0,0","","4","","9","","","","101,53","","","","-9","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 17:00","2023","12","05","17:00","","-5,3","","-7,8","","83","","0,0","","4","","12","","","","101,53","","","","-10","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 18:00","2023","12","05","18:00","","-5,7","","-8,7","","80","","0,0","","4","","14","","","","101,56","","","","-11","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 19:00","2023","12","05","19:00","","-5,8","","-8,5","","81","","0,0","","4","","12","","","","101,57","","","","-11","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 20:00","2023","12","05","20:00","","-6,0","","-8,8","","81","","0,0","","4","","10","","","","101,61","","","","-10","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 21:00","2023","12","05","21:00","","-6,0","","-8,8","","81","","0,0","","5","","8","","","","101,61","","","","-10","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 22:00","2023","12","05","22:00","","-6,3","","-9,4","","79","","0,0","","4","","12","","","","101,57","","","","-11","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-05 23:00","2023","12","05","23:00","","-7,1","","-9,6","","82","","0,0","","4","","10","","","","101,56","","","","-12","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-06 00:00","2023","12","06","00:00","","-8,2","","-9,7","","88","","0,0","","2","","7","","","","101,53","","","","-12","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-06 01:00","2023","12","06","01:00","","-8,0","","-9,5","","89","","0,0","","2","","9","","","","101,53","","","","-13","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-12-06 02:00","2023","12","06","02:00","","-7,3","","-9,5","","85","","0,0","","4","","14","","","","101,55","","","","-13","","ND"
