"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Indicateur","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-01 23:00","2023","11","01","23:00","","-0,6","","-4,7","","74","","0,0","","25","","10","","","","102,02","","","","-4","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 00:00","2023","11","02","00:00","","-1,3","","-4,9","","76","","0,0","","25","","8","","","","102,06","","","","-4","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 01:00","2023","11","02","01:00","","-0,9","","-4,6","","76","","0,0","","25","","7","","","","102,08","","","","-3","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 02:00","2023","11","02","02:00","","-0,2","","-4,6","","72","","0,0","","25","","9","","","","102,13","","","","-3","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 03:00","2023","11","02","03:00","","-0,1","","-4,6","","72","","0,0","","25","","7","","","","102,13","","","","-3","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 04:00","2023","11","02","04:00","","0,1","","-5,0","","68","","0,0","","25","","12","","","","102,15","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 05:00","2023","11","02","05:00","","0,1","","-4,0","","74","","0,0","","25","","8","","","","102,18","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 06:00","2023","11","02","06:00","","0,2","","-3,5","","76","","0,0","","25","","11","","","","102,23","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 07:00","2023","11","02","07:00","","0,0","","-3,2","","79","","0,0","","24","","8","","","","102,28","","","","-3","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 08:00","2023","11","02","08:00","","1,4","","-2,4","","76","","0,0","","24","","12","","","","102,32","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 09:00","2023","11","02","09:00","","2,4","","-2,8","","68","","0,0","","20","","16","","","","102,32","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 10:00","2023","11","02","10:00","","2,7","","-4,9","","58","","0,2","","19","","23","","","","102,26","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 11:00","2023","11","02","11:00","","5,2","","-4,0","","51","","0,0","","20","","20","","","","102,25","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 12:00","2023","11","02","12:00","","6,3","","-3,6","","49","","0,3","","23","","17","","","","102,20","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 13:00","2023","11","02","13:00","","7,0","","-3,4","","47","","0,0","","24","","20","","","","102,16","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 14:00","2023","11","02","14:00","","7,6","","-4,5","","42","","0,3","","23","","23","","","","102,12","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 15:00","2023","11","02","15:00","","7,8","","-4,6","","41","","0,0","","24","","21","","","","102,12","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 16:00","2023","11","02","16:00","","7,0","","-1,5","","55","","0,0","","22","","18","","","","102,13","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 17:00","2023","11","02","17:00","","6,7","","-1,6","","56","","0,0","","22","","22","","","","102,14","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 18:00","2023","11","02","18:00","","6,6","","-1,2","","57","","0,0","","20","","23","","","","102,19","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 19:00","2023","11","02","19:00","","6,1","","-1,4","","59","","0,0","","20","","19","","","","102,23","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 20:00","2023","11","02","20:00","","6,0","","-1,7","","58","","0,0","","20","","23","","","","102,24","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 21:00","2023","11","02","21:00","","6,3","","-1,0","","59","","0,0","","22","","21","","","","102,26","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 22:00","2023","11","02","22:00","","6,4","","-0,9","","60","","0,0","","21","","21","","","","102,25","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-02 23:00","2023","11","02","23:00","","6,4","","-1,0","","59","","0,0","","22","","17","","","","102,22","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 00:00","2023","11","03","00:00","","6,2","","1,1","","70","","0,0","","23","","10","","","","102,20","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 01:00","2023","11","03","01:00","","5,3","","0,5","","71","","0,0","","15","","11","","","","102,15","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 02:00","2023","11","03","02:00","","5,0","","0,0","","70","","0,0","","16","","13","","","","102,14","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 03:00","2023","11","03","03:00","","5,4","","-0,5","","66","","0,0","","17","","16","","","","102,10","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 04:00","2023","11","03","04:00","","5,9","","-1,5","","59","","0,0","","18","","15","","","","102,06","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 05:00","2023","11","03","05:00","","6,1","","-1,4","","59","","0,2","","17","","17","","","","102,05","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 06:00","2023","11","03","06:00","","5,7","","-1,4","","60","","0,0","","16","","19","","","","102,01","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 07:00","2023","11","03","07:00","","6,0","","-1,5","","59","","0,0","","17","","16","","","","102,02","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 08:00","2023","11","03","08:00","","6,3","","-0,9","","60","","0,0","","16","","16","","","","102,01","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 09:00","2023","11","03","09:00","","7,3","","-1,5","","54","","0,2","","18","","13","","","","101,97","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 10:00","2023","11","03","10:00","","8,1","","-0,8","","54","","0,0","","15","","20","","","","101,86","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 11:00","2023","11","03","11:00","","9,7","","-1,1","","47","","0,2","","16","","21","","","","101,74","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 12:00","2023","11","03","12:00","","11,5","","-0,4","","44","","0,2","","17","","20","","","","101,60","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 13:00","2023","11","03","13:00","","13,1","","-0,6","","39","","0,2","","21","","23","","","","101,49","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 14:00","2023","11","03","14:00","","11,9","","0,5","","45","","0,0","","19","","18","","","","101,45","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 15:00","2023","11","03","15:00","","10,9","","1,3","","51","","0,0","","15","","19","","","","101,40","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 16:00","2023","11","03","16:00","","11,4","","0,8","","48","","0,0","","15","","19","","","","101,37","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 17:00","2023","11","03","17:00","","13,2","","-0,8","","38","","0,0","","20","","22","","","","101,28","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 18:00","2023","11","03","18:00","","11,2","","0,4","","47","","0,0","","15","","17","","","","101,27","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 19:00","2023","11","03","19:00","","10,3","","0,7","","51","","0,0","","14","","15","","","","101,24","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 20:00","2023","11","03","20:00","","10,8","","1,1","","51","","0,0","","15","","13","","","","101,19","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 21:00","2023","11","03","21:00","","10,2","","0,6","","51","","0,0","","16","","16","","","","101,13","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 22:00","2023","11","03","22:00","","10,7","","-0,1","","47","","0,0","","20","","7","","","","101,16","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-03 23:00","2023","11","03","23:00","","12,5","","0,2","","43","","0,0","","26","","18","","","","101,16","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 00:00","2023","11","04","00:00","","10,2","","4,5","","68","","0,0","","28","","21","","","","101,25","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 01:00","2023","11","04","01:00","","9,9","","5,4","","74","","0,0","","25","","33","","","","101,27","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 02:00","2023","11","04","02:00","","9,7","","5,7","","76","","0,0","","25","","25","","","","101,30","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 03:00","2023","11","04","03:00","","9,8","","5,9","","77","","0,2","","25","","18","","","","101,31","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 04:00","2023","11","04","04:00","","9,9","","5,9","","76","","0,0","","25","","15","","","","101,36","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 05:00","2023","11","04","05:00","","9,4","","5,6","","77","","0,0","","28","","16","","","","101,46","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 06:00","2023","11","04","06:00","","8,1","","5,2","","82","","0,0","","30","","9","","","","101,49","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 07:00","2023","11","04","07:00","","7,2","","3,2","","75","","0,0","","32","","16","","","","101,58","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 08:00","2023","11","04","08:00","","6,9","","3,3","","78","","0,0","","30","","11","","","","101,66","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 09:00","2023","11","04","09:00","","7,3","","3,4","","76","","0,0","","30","","10","","","","101,70","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 10:00","2023","11","04","10:00","","7,4","","3,4","","76","","0,0","","30","","9","","","","101,71","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 11:00","2023","11","04","11:00","","8,2","","2,3","","66","","0,0","","30","","9","","","","101,70","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 12:00","2023","11","04","12:00","","9,1","","1,5","","59","","0,5","","25","","4","","","","101,63","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 13:00","2023","11","04","13:00","","9,2","","2,6","","63","","0,2","","20","","15","","","","101,59","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 14:00","2023","11","04","14:00","","9,5","","2,2","","60","","0,0","","21","","15","","","","101,55","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 15:00","2023","11","04","15:00","","9,2","","1,2","","57","","0,0","","21","","12","","","","101,53","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 16:00","2023","11","04","16:00","","9,2","","2,3","","62","","0,0","","24","","7","","","","101,50","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 17:00","2023","11","04","17:00","","8,4","","2,8","","68","","0,0","","24","","10","","","","101,52","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 18:00","2023","11","04","18:00","","7,2","","2,5","","72","","0,0","","25","","6","","","","101,55","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 19:00","2023","11","04","19:00","","6,3","","1,7","","72","","0,0","","27","","4","","","","101,53","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 20:00","2023","11","04","20:00","","5,5","","2,0","","78","","0,0","","","","0","","","","101,52","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 21:00","2023","11","04","21:00","","6,2","","2,5","","77","","0,0","","24","","4","","","","101,51","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 22:00","2023","11","04","22:00","","6,1","","3,4","","83","","0,0","","18","","3","","","","101,46","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-04 23:00","2023","11","04","23:00","","5,3","","2,7","","83","","0,0","","30","","3","","","","101,41","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 00:00","2023","11","05","00:00","","5,9","","2,5","","79","","0,0","","36","","5","","","","101,35","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 01:00","2023","11","05","01:00","","5,7","","2,7","","81","","0,0","","35","","3","","","","101,31","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 02:00","2023","11","05","02:00","","4,8","","2,1","","82","","0,0","","","","0","","","","101,30","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 03:00","2023","11","05","03:00","","4,5","","1,4","","80","","0,0","","1","","8","","","","101,28","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 04:00","2023","11","05","04:00","","4,6","","0,9","","77","","0,0","","1","","8","","","","101,26","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 05:00","2023","11","05","05:00","","3,5","","0,6","","81","","0,0","","32","","5","","","","101,31","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 06:00","2023","11","05","06:00","","3,4","","-0,3","","77","","0,0","","34","","6","","","","101,34","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 07:00","2023","11","05","07:00","","4,4","","-0,7","","70","","0,0","","2","","8","","","","101,36","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 08:00","2023","11","05","08:00","","4,5","","-1,9","","63","","0,3","","3","","9","","","","101,45","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 09:00","2023","11","05","09:00","","4,8","","-0,9","","67","","0,0","","35","","5","","","","101,44","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 10:00","2023","11","05","10:00","","5,0","","-1,6","","62","","0,5","","32","","4","","","","101,47","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 11:00","2023","11","05","11:00","","6,2","","-2,3","","55","","0,0","","24","","3","","","","101,44","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 12:00","2023","11","05","12:00","","7,2","","-1,6","","54","","0,0","","28","","10","","","","101,41","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 13:00","2023","11","05","13:00","","7,6","","-2,9","","47","","0,3","","31","","10","","","","101,39","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 14:00","2023","11","05","14:00","","7,6","","-3,2","","46","","0,0","","30","","13","","","","101,40","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 15:00","2023","11","05","15:00","","7,3","","-3,4","","47","","0,2","","32","","20","","","","101,43","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 16:00","2023","11","05","16:00","","6,1","","-3,8","","49","","0,0","","32","","19","","","","101,53","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 17:00","2023","11","05","17:00","","5,2","","-3,3","","54","","0,0","","35","","17","","","","101,61","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 18:00","2023","11","05","18:00","","4,4","","-3,5","","56","","0,0","","33","","18","","","","101,69","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 19:00","2023","11","05","19:00","","3,4","","-3,1","","62","","0,0","","32","","13","","","","101,75","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 20:00","2023","11","05","20:00","","2,3","","-3,5","","65","","0,0","","33","","11","","","","101,79","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 21:00","2023","11","05","21:00","","1,9","","-4,6","","62","","0,0","","36","","12","","","","101,83","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 22:00","2023","11","05","22:00","","1,8","","-4,6","","63","","0,0","","2","","17","","","","101,89","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-05 23:00","2023","11","05","23:00","","0,9","","-7,0","","56","","0,0","","3","","13","","","","101,89","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-06 00:00","2023","11","06","00:00","","0,4","","-8,1","","53","","0,0","","3","","14","","","","101,87","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-06 01:00","2023","11","06","01:00","","0,0","","-8,1","","54","","0,0","","3","","15","","","","101,88","","","","-4","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-06 02:00","2023","11","06","02:00","","-0,6","","-7,7","","58","","0,0","","4","","11","","","","101,88","","","","-4","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-06 03:00","2023","11","06","03:00","","-0,9","","-7,3","","62","","0,0","","1","","13","","","","101,91","","","","-5","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-11-06 04:00","2023","11","06","04:00","","-1,5","","-7,2","","65","","0,0","","1","","13","","","","101,94","","","","-6","","ND"
